INDEX,,,2. DOMESTIC TOURISM: Accommodation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C.,S.,C. & S.,Basic data and indicators,,,,,Units,Notes,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,
662,2.22,662-2.22,,,,Overnights,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
670,0,670-0,SAINT VINCENT AND THE GRENADINES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Accommodation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
670,2.19,670-2.19,,,,Guests,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
670,2.20,670-2.20,,,,Overnights,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
,,,,,Hotels and similar establishments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
670,2.21,670-2.21,,,,Guests,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
670,2.22,670-2.22,,,,Overnights,,Thousands,,..,..,..,12,11,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
882,0,882-0,SAMOA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Accommodation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
882,2.19,882-2.19,,,,Guests,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
882,2.20,882-2.20,,,,Overnights,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
,,,,,Hotels and similar establishments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
882,2.21,882-2.21,,,,Guests,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
882,2.22,882-2.22,,,,Overnights,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
674,0,674-0,SAN MARINO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Accommodation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
674,2.19,674-2.19,,,,Guests,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
674,2.20,674-2.20,,,,Overnights,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
,,,,,Hotels and similar establishments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
674,2.21,674-2.21,,,,Guests,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
674,2.22,674-2.22,,,,Overnights,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
678,0,678-0,SAO TOME AND PRINCIPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Accommodation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
678,2.19,678-2.19,,,,Guests,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
678,2.20,678-2.20,,,,Overnights,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
,,,,,Hotels and similar establishments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
678,2.21,678-2.21,,,,Guests,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
678,2.22,678-2.22,,,,Overnights,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
682,0,682-0,SAUDI ARABIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Accommodation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1/ All types of accommodation, including non-commercial accommodation."
,,,,,Total,,,,1/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
682,2.19,682-2.19,,,,Guests,,Thousands,,..,..,..,..,..,..,..,..,..,"35,285","30,236","27,080","28,549","28,775","32,014","22,780","26,155","19,039","23,783","37,101","46,450","45,036","43,821","43,255","47,805","42,107","63,845","77,837",
682,2.20,682-2.20,,,,Overnights,,Thousands,,..,..,..,..,..,..,..,"334,100","284,900","216,870","196,737","183,527","188,403","199,037","198,477","116,982","121,989","103,392","98,573","165,274","240,853","235,804","224,212","232,122","268,751","228,538","353,331","369,606",
,,,,,Hotels and similar establishments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
682,2.21,682-2.21,,,,Guests,,Thousands,,..,..,..,..,..,..,..,..,..,"19,954","17,031","15,894","18,075","17,851","22,998","17,267","16,471","11,792","13,842","22,954","34,543","32,805","29,120","29,034","31,234","25,976","36,063","48,314",
682,2.22,682-2.22,,,,Overnights,,Thousands,,..,..,..,..,..,..,..,..,..,"117,162","108,236","99,858","117,811","121,884","136,998","81,868","69,011","53,333","53,565","86,941","166,097","157,619","130,971","140,452","155,540","121,909","161,334","205,161",
686,0,686-0,SENEGAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Accommodation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
686,2.19,686-2.19,,,,Guests,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
686,2.20,686-2.20,,,,Overnights,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
,,,,,Hotels and similar establishments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
686,2.21,686-2.21,,,,Guests,,Thousands,,42,40,45,40,51,53,57,61,65,71,81,72,93,..,..,..,..,..,..,308,396,485,548,..,..,..,..,..,
686,2.22,686-2.22,,,,Overnights,,Thousands,,85,79,100,77,91,106,118,133,156,159,198,177,223,..,..,..,..,..,..,563,774,970,"1,096",..,..,..,..,..,
688,0,688-0,SERBIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Accommodation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Note: since 1999, the Statistical Office of the Republic of Serbia has no available data for AP Kosovo and Metohija, therefore they are not included in the data for the Republic of Serbia (total)."
,,,,,Total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
688,2.19,688-2.19,,,,Guests,,Thousands,,..,..,..,..,..,..,..,"1,898","1,659","1,580","1,536","1,538","1,611","1,620","1,373","1,318","1,304","1,270","1,271","1,164","1,305","1,472","1,589","1,720","1,843","1,374","1,720","2,096",
688,2.20,688-2.20,,,,Overnights,,Thousands,,..,..,..,..,..,..,..,"6,468","5,893","5,792","5,508","5,577","5,853","5,935","5,293","4,961","5,002","4,689","4,579","3,925","4,242","4,795","5,150","5,678","6,063","4,937","5,733","7,306",
,,,,,Hotels and similar establishments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
688,2.21,688-2.21,,,,Guests,,Thousands,,..,..,..,..,..,..,..,"1,305","1,121","1,113","1,079","1,058","1,097","1,090",906,865,864,855,857,801,904,"1,004","1,085","1,143","1,211",850,"1,139","1,060",
688,2.22,688-2.22,,,,Overnights,,Thousands,,..,..,..,..,..,..,..,"3,748","3,336","3,362","3,198","3,120","3,187","3,230","2,648","2,416","2,396","2,427","2,369","2,073","2,307","2,632","2,864","3,002","3,190","2,590","3,197","2,731",
891,0,891-0,SERBIA AND MONTENEGRO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Accommodation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
891,2.19,891-2.19,,,,Guests,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
891,2.20,891-2.20,,,,Overnights,,Thousands,,"10,610","11,150","11,038","11,515","7,004","10,008","9,926",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
,,,,,Hotels and similar establishments,,,,,..,..,..,..,..,..,..,..,..,..,,,,,,,,,,,,,,,,,,,
891,2.21,891-2.21,,,,Guests,,Thousands,,..,..,..,..,"1,117","1,529","1,531",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
891,2.22,891-2.22,,,,Overnights,,Thousands,,"6,445","5,943","5,752","6,003","3,983","5,513","5,297",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
690,0,690-0,SEYCHELLES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Accommodation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
690,2.19,690-2.19,,,,Guests,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
690,2.20,690-2.20,,,,Overnights,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
,,,,,Hotels and similar establishments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
690,2.21,690-2.21,,,,Guests,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
690,2.22,690-2.22,,,,Overnights,,Thousands,,7,6,7,9,11,12,12,14,8,10,12,18,20,17,17,18,21,28,25,30,29,29,31,36,40,29,22,20,
694,0,694-0,SIERRA LEONE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Accommodation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
694,2.19,694-2.19,,,,Guests,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
694,2.20,694-2.20,,,,Overnights,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
,,,,,Hotels and similar establishments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
694,2.21,694-2.21,,,,Guests,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
694,2.22,694-2.22,,,,Overnights,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
702,0,702-0,SINGAPORE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Accommodation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
702,2.19,702-2.19,,,,Guests,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
702,2.20,702-2.20,,,,Overnights,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
,,,,,Hotels and similar establishments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
702,2.21,702-2.21,,,,Guests,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
702,2.22,702-2.22,,,,Overnights,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
658,0,658-0,SINT EUSTATIUS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Accommodation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
658,2.19,658-2.19,,,,Guests,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
658,2.20,658-2.20,,,,Overnights,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
,,,,,Hotels and similar establishments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
658,2.21,658-2.21,,,,Guests,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
658,2.22,658-2.22,,,,Overnights,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
663,0,663-0,SINT MAARTEN (DUTCH PART),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Accommodation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
663,2.19,663-2.19,,,,Guests,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
663,2.20,663-2.20,,,,Overnights,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
,,,,,Hotels and similar establishments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
663,2.21,663-2.21,,,,Guests,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
663,2.22,663-2.22,,,,Overnights,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
703,0,703-0,SLOVAKIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Accommodation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
703,2.19,703-2.19,,,,Guests,,Thousands,,"1,184","1,428","1,387","1,763","1,823","1,741","1,942","2,048","1,987","1,843","1,913","1,972","2,092","2,316","2,083","2,066","2,111","2,247","2,379","2,253","2,609","2,997","3,213","3,340","3,958","2,356","2,149",..,
703,2.20,703-2.20,,,,Overnights,,Thousands,,"3,417","5,374","5,469","7,145","7,414","6,798","6,942","7,263","7,095","6,074","5,861","6,004","6,368","7,203","6,622","6,561","6,486","6,807","7,147","6,996","7,894","8,993","9,507","9,819","11,453","7,443","6,704",..,
,,,,,Hotels and similar establishments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
703,2.21,703-2.21,,,,Guests,,Thousands,,"1,069","1,235","1,136","1,381","1,396","1,341","1,460","1,591","1,530","1,439","1,495","1,521","1,585","1,769","1,570","1,613","1,479","1,593","1,704","1,629","1,910","2,210","2,376","2,462","2,917","1,688","1,550",..,
703,2.22,703-2.22,,,,Overnights,,Thousands,,"2,928","3,989","2,923","3,924","4,042","3,768","3,837","4,917","4,789","4,148","3,978","3,936","4,082","4,620","4,168","4,282","3,744","3,925","4,151","4,138","4,784","5,528","5,868","6,106","7,238","4,640","4,357",..,
705,0,705-0,SLOVENIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Accommodation,,,,,1/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/ Source: accommodation survey.
,,,,,Total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
705,2.19,705-2.19,,,,Guests,,Thousands,,845,826,849,822,865,868,867,860,873,842,840,868,930,"1,126","1,161","1,251","1,300","1,259","1,244","1,226","1,352","1,437","1,513","1,508","1,528","1,849","2,171","1,933",
705,2.20,705-2.20,,,,Overnights,,Thousands,,"3,360","3,214","3,236","3,161","3,243","3,232","3,316","3,300","3,327","3,226","3,171","3,233","3,393","3,963","4,077","4,353","4,363","4,163","4,037","3,906","4,172","4,308","4,523","4,519","4,405","5,850","6,457","5,507",
,,,,,Hotels and similar establishments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
705,2.21,705-2.21,,,,Guests,,Thousands,,564,548,491,478,519,512,468,463,463,467,459,484,523,643,648,650,683,651,638,650,696,727,779,747,757,849,"1,086",986,
705,2.22,705-2.22,,,,Overnights,,Thousands,,"2,066","2,004","1,787","1,728","1,852","1,860","1,715","1,714","1,725","1,707","1,653","1,746","1,839","2,175","2,234","2,233","2,278","2,139","2,063","2,032","2,129","2,193","2,309","2,193","2,137","2,616","3,131","2,741",
90,0,90-0,SOLOMON ISLANDS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Accommodation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,2.19,90-2.19,,,,Guests,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
90,2.20,90-2.20,,,,Overnights,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
,,,,,Hotels and similar establishments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,2.21,90-2.21,,,,Guests,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
90,2.22,90-2.22,,,,Overnights,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
706,0,706-0,SOMALIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Accommodation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
706,2.19,706-2.19,,,,Guests,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
706,2.20,706-2.20,,,,Overnights,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
,,,,,Hotels and similar establishments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
706,2.21,706-2.21,,,,Guests,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
706,2.22,706-2.22,,,,Overnights,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
710,0,710-0,SOUTH AFRICA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Accommodation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
710,2.19,710-2.19,,,,Guests,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
710,2.20,710-2.20,,,,Overnights,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,"158,455","149,041","128,402","130,781","115,173","121,154","111,312","113,115","102,486","103,400","70,100","69,300","94,100","56,808","51,200","118,600",
,,,,,Hotels and similar establishments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
710,2.21,710-2.21,,,,Guests,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
710,2.22,710-2.22,,,,Overnights,,Thousands,,"11,390","12,100","13,415","14,006","14,098",..,..,..,..,..,..,..,"29,805","26,106","16,891","21,809","17,667","16,491","45,766","17,730","16,243","14,032","11,400","14,956","26,397","15,574","17,690","29,520",
728,0,728-0,SOUTH SUDAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Accommodation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
728,2.19,728-2.19,,,,Guests,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
728,2.20,728-2.20,,,,Overnights,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
,,,,,Hotels and similar establishments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
728,2.21,728-2.21,,,,Guests,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
728,2.22,728-2.22,,,,Overnights,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
724,0,724-0,SPAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Accommodation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Source: INE: Surveys on accommodation occupancy.
1/ Hotels, ""hostales"", camping sites, tourism apartments and rural dwellings.
2/ Hotels and ""hostales"" (accommodation establishments providing limited services)."
,,,,,Total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
724,2.19,724-2.19,,,,Guests,,Thousands,1/,..,..,..,..,"35,275","37,521","39,775","40,093","43,254","47,437","50,152","56,727","58,117","56,429","54,470","55,618","55,431","52,309","51,874","55,186","59,022","62,200","64,159","65,033","67,280","32,225","55,069","70,543",
724,2.20,724-2.20,,,,Overnights,,Thousands,1/,"72,536","71,762","75,012","77,931","95,878","110,750","116,554","118,179","124,689","135,188","143,874","154,836","156,653","152,043","148,003","151,514","150,489","139,282","136,764","144,327","152,808","160,401","165,292","165,918","170,721","83,779","145,188","180,184",
,,,,,Hotels and similar establishments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
724,2.21,724-2.21,,,,Guests,,Thousands,2/,..,..,..,..,"31,780","32,133","32,892","33,258","35,283","39,211","41,600","47,444","48,641","47,241","45,138","46,233","45,825","43,026","42,569","44,683","47,524","49,543","50,453","51,166","52,734","23,695","40,273","53,314",
724,2.22,724-2.22,,,,Overnights,,Thousands,2/,"58,281","58,043","61,298","66,552","81,504","83,382","85,261","86,718","91,295","100,044","106,875","115,088","116,597","113,188","109,757","113,236","111,524","102,101","100,634","104,730","110,255","114,239","115,822","116,500","119,609","51,151","90,700","120,038",
144,0,144-0,SRI LANKA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Accommodation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,2.19,144-2.19,,,,Guests,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
144,2.20,144-2.20,,,,Overnights,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
,,,,,Hotels and similar establishments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,2.21,144-2.21,,,,Guests,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
144,2.22,144-2.22,,,,Overnights,,Thousands,,611,678,769,857,876,952,"1,063","1,243","1,327","1,381","1,292","1,302","1,534","1,401","1,635","1,889","2,182","2,139","2,079","2,585","2,225","2,539","2,725","2,950","2,280","1,669",..,..,
275,0,275-0,STATE OF PALESTINE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Accommodation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Note: the data on hotel activity represent the responded hotels in the West Bank only.
,,,,,Total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275,2.19,275-2.19,,,,Guests,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
275,2.20,275-2.20,,,,Overnights,,Thousands,,..,..,..,75,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
,,,,,Hotels and similar establishments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275,2.21,275-2.21,,,,Guests,,Thousands,,..,9,11,14,17,26,17,18,26,44,44,29,52,59,57,55,62,85,55,54,52,48,43,48,59,17,58,97,
275,2.22,275-2.22,,,,Overnights,,Thousands,,..,28,27,36,47,53,53,66,86,104,99,52,77,114,116,120,142,174,142,148,166,167,146,146,146,48,136,228,
736,0,736-0,SUDAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Accommodation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
736,2.19,736-2.19,,,,Guests,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
736,2.20,736-2.20,,,,Overnights,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
,,,,,Hotels and similar establishments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
736,2.21,736-2.21,,,,Guests,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
736,2.22,736-2.22,,,,Overnights,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
740,0,740-0,SURINAME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Accommodation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
740,2.19,740-2.19,,,,Guests,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
740,2.20,740-2.20,,,,Overnights,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
,,,,,Hotels and similar establishments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
