INDEX,,,1. INBOUND TOURISM: Accommodation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C.,S.,C. & S.,Basic data and indicators,,,,,Units,Notes,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,
688,0,688-0,SERBIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Accommodation,,,,,1/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1/ Note: since 1999, the Statistical Office of the Republic of Serbia has no available data for AP Kosovo and Metohija, therefore they are not included in the data for the Republic of Serbia (total)."
,,,,,Total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
688,1.29,688-1.29,,,,Guests,,Thousands,,..,..,..,..,..,..,..,312,339,392,453,469,696,646,645,683,764,810,922,"1,029","1,132","1,281","1,497","1,711","1,847",446,871,"1,773",
688,1.30,688-1.30,,,,Overnights,,Thousands,,..,..,..,..,..,..,..,738,792,851,992,"1,015","1,476","1,399","1,469","1,452","1,643","1,796","1,988","2,161","2,410","2,739","3,175","3,658","4,010","1,265","2,430","4,939",
,,,,,Hotels and similar establishments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
688,1.31,688-1.31,,,,Guests,,Thousands,,..,..,..,..,..,..,..,294,321,374,434,448,586,564,570,613,680,707,767,880,"1,013","1,147","1,336","1,514","1,626",392,776,"1,214",
688,1.32,688-1.32,,,,Overnights,,Thousands,,..,..,..,..,..,..,..,687,736,798,933,949,"1,240","1,195","1,184","1,236","1,387","1,519","1,617","1,785","2,066","2,353","2,719","3,100","3,361","1,033","2,032","2,847",
891,0,891-0,SERBIA AND MONTENEGRO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Accommodation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
891,1.29,891-1.29,,,,Guests,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
891,1.30,891-1.30,,,,Overnights,,Thousands,,776,"1,099","1,044",990,498,865,"1,281",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
,,,,,Hotels and similar establishments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
891,1.31,891-1.31,,,,Guests,,Thousands,,..,..,..,..,139,213,313,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
891,1.32,891-1.32,,,,Overnights,,Thousands,,673,872,825,833,410,716,"1,047",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
690,0,690-0,SEYCHELLES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Accommodation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
690,1.29,690-1.29,,,,Guests,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
690,1.30,690-1.30,,,,Overnights,,Thousands,,"1,147","1,270","1,340","1,347","1,299","1,352","1,350","1,336","1,233","1,208","1,248","1,378","1,597","1,605","1,607","1,815","1,945","2,060","2,349","2,373","2,735","3,001","3,324","3,655","3,612","1,011","1,792","3,287",
,,,,,Hotels and similar establishments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
690,1.31,690-1.31,,,,Guests,,Thousands,,..,..,..,..,..,..,..,..,..,..,104,114,135,129,130,156,167,181,201,204,245,271,313,318,326,94,166,308,
690,1.32,690-1.32,,,,Overnights,,Thousands,,835,932,938,910,904,933,913,883,825,798,809,932,"1,095","1,007","1,003","1,097","1,338","1,375","1,512","1,934","2,217","2,250","2,558","2,780","2,880",559,"1,568","2,542",
694,0,694-0,SIERRA LEONE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Accommodation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
694,1.29,694-1.29,,,,Guests,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
694,1.30,694-1.30,,,,Overnights,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
,,,,,Hotels and similar establishments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
694,1.31,694-1.31,,,,Guests,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
694,1.32,694-1.32,,,,Overnights,,Thousands,,309,374,448,190,33,205,259,285,300,335,280,236,226,250,257,270,367,418,569,306,167,376,358,396,442,171,282,..,
702,0,702-0,SINGAPORE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Accommodation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
702,1.29,702-1.29,,,,Guests,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
702,1.30,702-1.30,,,,Overnights,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
,,,,,Hotels and similar establishments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
702,1.31,702-1.31,,,,Guests,,Thousands,,"5,121","5,100","4,553","3,684","4,372","4,795","4,456","4,483","3,473","4,922","5,321","5,968","6,304","5,867","5,906","6,869","8,298","9,422","10,019","9,510","8,834","10,006","9,584","9,439","10,131",..,..,..,
702,1.32,702-1.32,,,,Overnights,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
658,0,658-0,SINT EUSTATIUS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Accommodation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
658,1.29,658-1.29,,,,Guests,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
658,1.30,658-1.30,,,,Overnights,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
,,,,,Hotels and similar establishments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
658,1.31,658-1.31,,,,Guests,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
658,1.32,658-1.32,,,,Overnights,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
663,0,663-0,SINT MAARTEN (DUTCH PART),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Accommodation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
663,1.29,663-1.29,,,,Guests,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
663,1.30,663-1.30,,,,Overnights,,Thousands,,..,..,"2,168","2,248","2,238",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
,,,,,Hotels and similar establishments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
663,1.31,663-1.31,,,,Guests,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
663,1.32,663-1.32,,,,Overnights,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
703,0,703-0,SLOVAKIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Accommodation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
703,1.29,703-1.29,,,,Guests,,Thousands,,903,951,814,896,975,"1,053","1,219","1,399","1,387","1,401","1,515","1,612","1,685","1,767","1,298","1,327","1,460","1,528","1,670","1,475","1,721","2,027","2,162","2,256","2,475",854,576,..,
703,1.30,703-1.30,,,,Overnights,,Thousands,,"3,069","3,309","2,836","3,311","3,524","3,743","4,378","5,043","4,964","4,675","4,872","5,134","5,199","5,261","3,769","3,807","4,039","4,101","4,340","3,904","4,456","5,145","5,429","5,696","6,251","2,348","1,465",..,
,,,,,Hotels and similar establishments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
703,1.31,703-1.31,,,,Guests,,Thousands,,816,850,735,784,852,921,"1,033","1,154","1,151","1,188","1,307","1,407","1,458","1,524","1,137","1,191","1,235","1,293","1,423","1,252","1,469","1,704","1,814","1,859","1,973",642,459,..,
703,1.32,703-1.32,,,,Overnights,,Thousands,,"2,677","2,865","2,454","2,798","2,922","3,138","3,550","4,050","3,989","3,820","4,055","4,362","4,406","4,443","3,217","3,334","3,276","3,330","3,529","3,171","3,642","4,083","4,250","4,351","4,605","1,653","1,098",..,
705,0,705-0,SLOVENIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Accommodation,,,,,1/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/ Source: accommodation survey.
,,,,,Total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
705,1.29,705-1.29,,,,Guests,,Thousands,,732,832,974,977,884,"1,090","1,219","1,302","1,373","1,499","1,555","1,617","1,751","1,958","1,824","2,049","2,236","2,377","2,502","2,675","3,022","3,397","3,991","4,425","4,702","1,216","1,832","3,936",
705,1.30,705-1.30,,,,Overnights,,Thousands,,"2,322","2,437","2,945","2,934","2,627","3,277","3,813","4,021","4,175","4,363","4,399","4,489","4,868","5,351","4,936","5,531","6,050","6,441","6,672","6,833","7,482","8,340","9,685","11,176","11,371","3,354","4,794","10,075",
,,,,,Hotels and similar establishments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
705,1.31,705-1.31,,,,Guests,,Thousands,,641,714,803,799,740,884,933,"1,006","1,053","1,125","1,192","1,247","1,354","1,532","1,411","1,498","1,608","1,679","1,733","1,860","2,037","2,253","2,537","2,619","2,758",640,881,"2,055",
705,1.32,705-1.32,,,,Overnights,,Thousands,,"2,059","2,167","2,500","2,478","2,267","2,758","2,879","3,049","3,166","3,258","3,322","3,401","3,707","4,051","3,684","3,927","4,231","4,387","4,454","4,544","4,810","5,292","5,826","6,150","6,126","1,562","2,102","4,782",
90,0,90-0,SOLOMON ISLANDS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Accommodation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,1.29,90-1.29,,,,Guests,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
90,1.30,90-1.30,,,,Overnights,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
,,,,,Hotels and similar establishments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,1.31,90-1.31,,,,Guests,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
90,1.32,90-1.32,,,,Overnights,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
706,0,706-0,SOMALIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Accommodation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
706,1.29,706-1.29,,,,Guests,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
706,1.30,706-1.30,,,,Overnights,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
,,,,,Hotels and similar establishments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
706,1.31,706-1.31,,,,Guests,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
706,1.32,706-1.32,,,,Overnights,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
710,0,710-0,SOUTH AFRICA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Accommodation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
710,1.29,710-1.29,,,,Guests,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
710,1.30,710-1.30,,,,Overnights,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
,,,,,Hotels and similar establishments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
710,1.31,710-1.31,,,,Guests,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
710,1.32,710-1.32,,,,Overnights,,Thousands,,"2,546","2,790",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
728,0,728-0,SOUTH SUDAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Accommodation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
728,1.29,728-1.29,,,,Guests,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
728,1.30,728-1.30,,,,Overnights,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
,,,,,Hotels and similar establishments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
728,1.31,728-1.31,,,,Guests,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
728,1.32,728-1.32,,,,Overnights,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
724,0,724-0,SPAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Accommodation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"INE: Surveys on accommodation occupancy.
1/ Hotels, ""hostales"", camping sites, tourism apartments and rural dwellings.
2/ Hotels and ""hostales"" (accommodation establishments providing limited services)."
,,,,,Total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
724,1.29,724-1.29,,,,Guests,,Thousands,1/,"17,452","18,134","19,535","21,639","28,513","36,839","36,253","36,038","36,644","36,297","37,407","43,114","44,034","43,727","39,204","43,183","47,653","48,101","49,799","52,359","55,427","61,342","65,233","65,771","67,728","13,389","25,685","62,502",
724,1.30,724-1.30,,,,Overnights,,Thousands,1/,"107,787","106,658","113,270","122,486","160,424","233,897","232,035","220,707","217,852","209,081","209,518","224,067","224,998","223,773","200,552","213,366","239,387","243,389","252,448","259,636","269,418","294,556","305,907","301,023","299,092","60,898","114,391","271,441",
,,,,,Hotels and similar establishments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
724,1.31,724-1.31,,,,Guests,,Thousands,2/,"16,286","17,008","18,250","20,199","26,799","27,150","27,012","26,611","27,249","27,620","29,029","34,412","35,783","35,758","32,002","35,656","39,542","39,937","41,252","43,132","45,693","50,297","53,334","54,146","55,982","10,894","20,451","49,568",
724,1.32,724-1.32,,,,Overnights,,Thousands,2/,"101,182","100,215","105,435","111,803","149,036","143,762","143,421","135,836","136,865","134,654","138,762","151,940","155,093","155,364","141,228","153,927","175,237","178,558","185,396","190,531","197,981","216,930","224,756","223,481","223,386","41,072","82,107","200,329",
144,0,144-0,SRI LANKA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Accommodation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,1.29,144-1.29,,,,Guests,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
144,1.30,144-1.30,,,,Overnights,,Thousands,,"4,024","2,947","3,680","3,944","4,479","4,056","3,342","3,989","5,093","5,742","4,754","5,794","4,940","4,166","4,076","6,545","8,560","10,056","10,909","15,119","18,164","22,252","21,859","24,022","22,193","4,496","2,943","6,724",
,,,,,Hotels and similar establishments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,1.31,144-1.31,,,,Guests,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
144,1.32,144-1.32,,,,Overnights,,Thousands,,"3,308","2,399","3,123","3,455","4,048","3,735","2,876","3,180","4,184","4,744","3,249","3,815","3,377","3,464","3,598","5,376","7,259","7,410","9,698","11,579","13,295","16,000","17,814","19,413","15,137","3,576",..,..,
275,0,275-0,STATE OF PALESTINE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Accommodation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Note: the data on hotel activity represent the responded hotels in the West Bank only.
,,,,,Total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275,1.29,275-1.29,,,,Guests,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
275,1.30,275-1.30,,,,Overnights,,Thousands,,..,..,..,675,907,"1,106",217,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
,,,,,Hotels and similar establishments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275,1.31,275-1.31,,,,Guests,,Thousands,,..,220,210,200,300,310,43,33,37,56,88,123,264,387,396,522,449,490,545,556,432,400,503,606,688,93,123,362,
275,1.32,275-1.32,,,,Overnights,,Thousands,,..,708,612,565,848,964,132,103,113,164,251,331,597,"1,013",926,"1,166","1,113","1,163","1,326","1,389","1,255","1,144","1,433","1,688","1,864",250,202,"1,002",
736,0,736-0,SUDAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Accommodation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
736,1.29,736-1.29,,,,Guests,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
736,1.30,736-1.30,,,,Overnights,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
,,,,,Hotels and similar establishments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
736,1.31,736-1.31,,,,Guests,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
736,1.32,736-1.32,,,,Overnights,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
740,0,740-0,SURINAME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Accommodation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
740,1.29,740-1.29,,,,Guests,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
740,1.30,740-1.30,,,,Overnights,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
,,,,,Hotels and similar establishments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
740,1.31,740-1.31,,,,Guests,,Thousands,,2,2,1,4,5,5,7,7,27,42,..,..,..,..,..,..,88,106,113,99,83,..,..,..,..,..,..,..,
740,1.32,740-1.32,,,,Overnights,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
752,0,752-0,SWEDEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Accommodation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/ Hotels only.
,,,,,Total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
752,1.29,752-1.29,,,,Guests,,Thousands,,"2,310","2,376","2,388","2,573","2,595","3,828","4,108","4,276","4,268","4,676","4,883","4,729","5,224","4,555","4,899","5,183","5,222","5,146","5,229","5,660","6,482","6,782","7,054","7,440","7,616","1,957","2,990","6,629",
752,1.30,752-1.30,,,,Overnights,,Thousands,,"7,861","7,701","7,659","8,029","8,601","8,654","9,133","9,768","9,715","10,991","11,256","12,155","12,768","12,495","12,330","12,803","12,881","12,775","12,890","13,748","15,175","15,594","16,191","17,327","17,522","5,180","7,274","15,338",
,,,,,Hotels and similar establishments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
752,1.31,752-1.31,,,,Guests,,Thousands,1/,"1,995","2,091","2,143","2,304","2,320","2,465","2,586","2,577","2,552","2,610","2,736","2,867","2,993","2,944","3,043","3,282","3,370","3,360","3,469","3,768","4,240","4,489","4,754","5,056","4,966","1,418","1,871","4,189",
752,1.32,752-1.32,,,,Overnights,,Thousands,1/,"3,694","3,930","4,051","4,409","4,516","4,679","4,927","4,868","4,833","5,061","5,382","5,606","5,842","5,830","6,087","6,363","6,532","6,650","6,875","7,421","8,401","8,843","9,335","10,016","9,871","3,143","4,044","8,407",
756,0,756-0,SWITZERLAND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Accommodation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/ Including health establishments.
,,,,,Total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
756,1.29,756-1.29,,,,Guests,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,"10,402","11,133","11,715","11,818","3,690","4,390","9,160",
756,1.30,756-1.30,,,,Overnights,,Thousands,,"33,984","31,461","31,324","32,237","31,863","32,844","32,111","29,641","28,569",..,..,..,..,..,..,..,..,..,..,..,..,"24,016","25,515","26,784","26,880","10,254","11,593","22,236",
,,,,,Hotels and similar establishments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
756,1.31,756-1.31,,,,Guests,,Thousands,1/,"6,946","6,730","7,039","7,185","7,154","7,821","7,455","6,868","6,530",..,"7,229","7,863","8,448","8,608","8,294","8,628","8,534","8,566","8,967","9,158","9,305","9,205","9,889","10,362","10,485","3,009","3,632","7,736",
756,1.32,756-1.32,,,,Overnights,,Thousands,1/,"18,386","17,284","18,034","18,712","18,544","19,914","19,273","17,768","16,964",..,"18,321","19,644","20,918","21,508","20,164","20,443","19,734","19,076","19,735","19,907","19,576","19,288","20,473","21,394","21,640","7,341","8,598","17,179",
760,0,760-0,SYRIAN ARAB REPUBLIC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Accommodation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
760,1.29,760-1.29,,,,Guests,,Thousands,,..,..,..,"1,267","1,386","2,100","2,192","2,661","2,598","3,399","3,571","4,231","4,158","5,430","6,092","8,546","5,070",..,..,..,..,..,..,..,..,..,..,..,
760,1.30,760-1.30,,,,Overnights,,Thousands,,"3,160","3,098","2,961","4,454","5,130","32,387","33,610","40,953","40,778","49,114","49,194","57,291","56,373","73,492","77,128","84,776","47,619",..,..,..,..,..,..,..,..,..,..,..,
,,,,,Hotels and similar establishments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
760,1.31,760-1.31,,,,Guests,,Thousands,,815,830,891,890,916,780,773,929,858,"1,047","1,149","1,409","1,407","1,869","2,069","1,542",523,112,49,49,74,152,239,286,367,76,129,..,
760,1.32,760-1.32,,,,Overnights,,Thousands,,"1,823","1,851","1,837","1,804","1,845","5,321","5,321","6,244","5,736","6,783","7,184","7,713","7,894","10,686","11,530","3,463","1,513",409,172,174,328,722,"1,105","1,226","1,713",339,646,..,
158,0,158-0,TAIWAN PROVINCE OF CHINA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Accommodation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,1.29,158-1.29,,,,Guests,,Thousands,,"2,011","2,046","2,051","1,954","2,062","2,229","2,306","2,237","1,814","2,476","2,902","3,056","3,241","3,369","3,900","5,062","5,519","6,736","7,384","9,110","9,569","9,777","9,740","9,975","10,772","1,262",49,452,
158,1.30,158-1.30,,,,Overnights,,Thousands,,"14,834","15,145","15,199","15,058","15,966","16,487","16,987","16,856","14,461","18,838","20,593","21,157","21,124","24,607","27,949","35,754","38,935","46,298","50,634","60,584","63,486","63,448","62,211","64,389","66,832","10,464","1,696","6,232",
,,,,,Hotels and similar establishments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,1.31,158-1.31,,,,Guests,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
158,1.32,158-1.32,,,,Overnights,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
762,0,762-0,TAJIKISTAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Accommodation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
762,1.29,762-1.29,,,,Guests,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
762,1.30,762-1.30,,,,Overnights,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
,,,,,Hotels and similar establishments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
762,1.31,762-1.31,,,,Guests,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
