INDEX,,,1. INBOUND TOURISM: Arrivals by mode of transport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C.,S.,C. & S.,Basic data and indicators,,,,,Units,Notes,Series,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Arrivals by mode of transport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
762,1.19,762-1.19,,,Total,,,Thousands,,VF,..,0.7,2.1,3.2,4.5,7.7,5.2,..,..,..,..,..,..,..,..,..,..,244,208,213,414,344,431,"1,035",..,..,..,..,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
762,1.20,762-1.20,,,,Air,,Thousands,,,..,..,..,..,0.7,2.3,1.0,..,..,..,..,..,..,..,..,..,..,94,78,170,391,284,281,305,..,..,..,..,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
762,1.21,762-1.21,,,,Water,,Thousands,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
762,1.22,762-1.22,,,,Land,,Thousands,,,..,0.7,2.1,3.2,3.8,5.4,4.2,..,..,..,..,..,..,..,..,..,..,150,130,43,23,60,150,730,..,..,..,..,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
834,0,834-0,"TANZANIA, UNITED REPUBLIC OF",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Arrivals by mode of transport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
834,1.19,834-1.19,,,Total,,,Thousands,,VF,295,326,360,482,627,502,525,575,576,583,613,644,720,770,714,783,868,"1,076","1,096","1,140","1,137","1,284","1,327","1,506","1,527",621,"1,027",..,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
834,1.20,834-1.20,,,,Air,,Thousands,,,110,146,160,311,365,312,315,316,320,257,331,359,389,439,380,405,476,604,563,636,652,768,769,929,936,366,610,..,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
834,1.21,834-1.21,,,,Water,,Thousands,,,16,22,35,8,6,15,21,20,25,24,10,14,16,9,10,23,3,3,59,60,63,77,76,11,10,11,13,..,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
834,1.22,834-1.22,,,,Land,,Thousands,,,169,158,165,163,256,175,189,239,231,302,272,271,315,322,324,355,389,469,474,444,423,439,482,565,581,244,404,..,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
764,0,764-0,THAILAND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Arrivals by mode of transport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1/ 1995-2005: including arrivals of nationals residing abroad.
2/ Including rail.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
764,1.19,764-1.19,,,Total,,,Thousands,1/,TF,"6,951","7,244","7,294","7,843","8,651","9,579","10,133","10,873","10,082","11,738","11,567","13,822","14,464","14,584","14,150","15,936","19,230","22,354","26,547",..,..,"32,530","35,592","35,178","39,916","6,725",511,..,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
764,1.20,764-1.20,,,,Air,,Thousands,,,"5,670","6,124","6,205","6,678","7,263","8,077","8,456","8,955","8,164","9,803","9,544","11,495","11,975","11,624","11,100","12,378","14,929","17,803","21,501",..,..,"27,218","30,114","32,136","33,482","5,625",511,..,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
764,1.21,764-1.21,,,,Water,,Thousands,,,159,137,116,178,234,248,250,225,180,247,242,303,280,213,254,486,552,563,705,..,..,474,494,616,761,982,..,..,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
764,1.22,764-1.22,,,,Land,,Thousands,2/,,"1,122",983,973,987,"1,154","1,254","1,427","1,693","1,738","1,688","1,781","2,024","2,209","2,747","2,796","3,072","3,749","3,988","4,341",..,..,"4,838","4,984","2,426","5,674",118,..,..,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
626,0,626-0,TIMOR-LESTE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Arrivals by mode of transport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/ Arrivals by air at Dili Airport.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
626,1.19,626-1.19,,,Total,,,Thousands,1/,TF,..,..,..,..,..,..,..,..,..,..,..,14,22,36,44,40,51,58,78,60,62,66,74,75,81,18,6,..,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
626,1.20,626-1.20,,,,Air,,Thousands,,,..,..,..,..,..,..,..,..,..,..,..,14,22,36,44,40,51,58,78,60,62,66,74,75,81,18,6,..,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
626,1.21,626-1.21,,,,Water,,Thousands,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
626,1.22,626-1.22,,,,Land,,Thousands,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
768,0,768-0,TOGO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Arrivals by mode of transport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/ From 2016 including nationals residing abroad.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
768,1.19,768-1.19,,,Total,,,Thousands,1/,THS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,249,338,514,573,876,..,..,..,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
768,1.20,768-1.20,,,,Air,,Thousands,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,126,219,353,367,517,..,..,..,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
768,1.21,768-1.21,,,,Water,,Thousands,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1,3,17,9,..,..,..,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
768,1.22,768-1.22,,,,Land,,Thousands,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,123,118,158,189,351,..,..,..,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
776,0,776-0,TONGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Arrivals by mode of transport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/ Including cruise ship and yacht passengers and crew members.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
776,1.19,776-1.19,,,Total,,,Thousands,,VF,33,31,29,35,44,43,38,45,51,51,60,54,65,65,75,65,68,57,60,66,73,87,87,77,94,12,0,22.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
776,1.20,776-1.20,,,,Air,,Thousands,,,29,27,26,27,31,35,32,37,40,41,42,39,46,50,46,47,46,47,48,50,54,59,63,54,67,9,0,18.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
776,1.21,776-1.21,,,,Water,,Thousands,1/,,4,4,3,8,13,8,6,8,11,10,18,15,19,15,29,18,22,10,12,15,19,28,24,23,27,3,..,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
776,1.22,776-1.22,,,,Land,,Thousands,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
780,0,780-0,TRINIDAD AND TOBAGO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Arrivals by mode of transport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
780,1.19,780-1.19,,,Total,,,Thousands,,VF,282,317,360,377,421,503,468,451,474,501,529,534,531,482,534,490,491,504,467,459,522,498,470,508,482,141,41,253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
780,1.20,780-1.20,,,,Air,,Thousands,,,260,266,324,334,358,399,383,384,409,443,463,461,449,437,419,388,431,455,434,413,440,410,395,376,389,95,41,227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
780,1.21,780-1.21,,,,Water,,Thousands,,,22,51,36,43,63,104,85,67,65,58,66,73,82,45,115,102,60,49,33,46,82,88,75,132,93,46,1,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
780,1.22,780-1.22,,,,Land,,Thousands,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
788,0,788-0,TUNISIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Arrivals by mode of transport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/ Excluding nationals residing abroad.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
788,1.19,788-1.19,,,Total,,,Thousands,1/,TF,"4,119","3,884","4,264","4,718","4,832","5,058","5,387","5,064","5,114","5,998","6,379","6,550","6,762","7,050","6,902","6,903","4,785","5,950","6,269","6,070",..,"4,526","5,743","6,921","7,985","1,432","1,600","5,170",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
788,1.20,788-1.20,,,,Air,,Thousands,,,"2,502","2,674","3,030","3,224","3,591","3,752","3,761","3,066","2,992","3,664","4,053","4,144","4,263","4,371","4,034","4,140","2,406","3,597","3,766","3,449",..,"1,961","2,340","3,166","3,556",587,793,"2,391",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
788,1.21,788-1.21,,,,Water,,Thousands,,,51,55,58,55,68,70,72,78,89,84,94,101,105,103,109,110,90,96,78,89,..,75,86,90,119,33,55,109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
788,1.22,788-1.22,,,,Land,,Thousands,,,"1,566","1,155","1,176","1,439","1,173","1,236","1,554","1,920","2,033","2,250","2,232","2,305","2,394","2,576","2,759","2,653","2,289","2,257","2,425","2,532",..,"2,490","3,317","3,665","4,310",812,751,"2,670",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
792,0,792-0,TÜRKIYE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Arrivals by mode of transport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/ From 2007 Turkish citizens resident abroad are included.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
792,1.19,792-1.19,,,Total,,,Thousands,1/,VF,"7,727","8,614","9,689","9,753","7,487","10,429","11,619","13,255","14,029","17,517","21,125","19,820","27,215","31,138","31,760","32,997","36,769","37,716","39,861","41,627","41,114","30,907","37,970","46,113","51,747","15,971","30,039","51,388",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
792,1.20,792-1.20,,,,Air,,Thousands,,,"5,164","6,240","7,020","6,699","4,687","7,274","8,459","9,990","10,080","12,575","14,980","14,085","20,271","22,974","22,912","23,101","26,026","27,733","29,418","31,034","31,040","22,425","28,114","35,230","39,829","11,765","23,573","37,985",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
792,1.21,792-1.21,,,,Water,,Thousands,,,885,922,953,"1,111",835,"1,145","1,138",745,992,"1,152","1,320","1,457","1,812","2,680","2,669","2,122","2,709","2,528","2,616","2,493","2,371",958,838,"1,040","1,456",310,408,"1,951",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
792,1.22,792-1.22,,,,Land,,Thousands,,,"1,678","1,452","1,716","1,943","1,965","2,010","2,022","2,520","2,957","3,790","4,825","4,278","5,132","5,484","6,178","7,774","8,034","7,455","7,827","8,100","7,703","7,523","9,018","9,843","10,463","3,896","6,058","11,452",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
795,0,795-0,TURKMENISTAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Arrivals by mode of transport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/ 1995-1998: Arrivals of non-resident visitors at national borders.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
795,1.19,795-1.19,,,Total,,,Thousands,1/,TF,233,282,332,380,..,3.4,5.2,10.8,8.2,14.8,11.6,5.7,8.2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
795,1.20,795-1.20,,,,Air,,Thousands,,,138,89,91,94,..,2.2,1.1,4.8,2.7,3.8,2.7,4.0,4.8,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
795,1.21,795-1.21,,,,Water,,Thousands,,,..,11,..,..,..,..,..,..,..,..,..,..,0.2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
795,1.22,795-1.22,,,,Land,,Thousands,,,95,182,241,286,..,1.2,4.1,6.0,5.5,11.0,8.9,1.7,3.2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
796,0,796-0,TURKS AND CAICOS ISLANDS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Arrivals by mode of transport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
796,1.19,796-1.19,,,Total,,,Thousands,,TF,79,88,93,111,121,152,165,157,158,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
796,1.20,796-1.20,,,,Air,,Thousands,,,76,86,91,111,120,139,164,154,158,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
796,1.21,796-1.21,,,,Water,,Thousands,,,3,2,2,..,1,13,1,3,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
796,1.22,796-1.22,,,,Land,,Thousands,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
798,0,798-0,TUVALU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Arrivals by mode of transport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
798,1.19,798-1.19,,,Total,,,Thousands,,TF,..,..,..,..,..,..,..,..,1.4,1.3,1.1,1.1,1.1,..,..,..,1.2,..,..,..,..,..,..,3.1,3.7,0.6,0.0,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
798,1.20,798-1.20,,,,Air,,Thousands,,,..,..,..,..,..,..,..,..,1.1,1.1,0.9,0.9,1.0,..,..,..,1.1,..,..,..,..,..,..,3.0,3.6,0.6,0.0,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
798,1.21,798-1.21,,,,Water,,Thousands,,,..,..,..,..,..,..,..,..,0.3,0.2,0.2,0.2,0.1,..,..,..,0.1,..,..,..,..,..,..,0.1,0.1,..,..,..,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
798,1.22,798-1.22,,,,Land,,Thousands,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
800,0,800-0,UGANDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Arrivals by mode of transport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
800,1.19,800-1.19,,,Total,,,Thousands,,TF,..,..,175,195,189,193,205,254,305,512,468,539,642,844,807,946,"1,151","1,197","1,206","1,266","1,303","1,323","1,402",..,"1,543",473,513,815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
800,1.20,800-1.20,,,,Air,,Thousands,,,..,..,97,100,97,78,80,86,97,131,172,200,234,358,271,369,369,416,423,443,402,432,421,..,586,79,99,196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
800,1.21,800-1.21,,,,Water,,Thousands,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
800,1.22,800-1.22,,,,Land,,Thousands,,,..,..,78,95,92,115,125,168,208,381,296,339,408,486,536,577,782,781,783,823,901,890,982,..,956,394,414,619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
804,0,804-0,UKRAINE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Arrivals by mode of transport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
804,1.19,804-1.19,,,Total,,,Thousands,,VF,"5,485","5,391","14,744","12,003","10,989","11,691","11,877","12,793","12,514","15,629","20,489","21,713","26,162","28,828","24,033","24,114","24,535","25,061","26,025","13,227","13,025","13,734","14,579","14,342","13,710","3,382","4,272","2,307",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
804,1.20,804-1.20,,,,Air,,Thousands,,,350,323,515,418,523,523,605,665,675,844,"1,069","1,217","1,478","1,662","1,457","1,731","2,004","2,298","2,497","1,193","1,319","1,603","2,129","2,566","2,743",703,"1,430",146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
804,1.21,804-1.21,,,,Water,,Thousands,,,560,530,"1,171",251,306,322,290,307,300,375,264,292,314,318,276,269,255,240,263,148,127,116,127,123,134,123,138,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
804,1.22,804-1.22,,,,Land,,Thousands,,,"4,575","4,538","13,058","11,334","10,160","10,846","10,982","11,821","11,539","14,410","19,156","20,204","24,370","26,848","22,300","22,114","22,276","22,523","23,265","11,886","11,579","12,016","12,324","11,653","10,833","2,556","2,703","2,106",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
784,0,784-0,UNITED ARAB EMIRATES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Arrivals by mode of transport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Note 2015: the source of the data changed and therefore, are not comparable with those of previous years. New sources: The Federal Authority for Identity and Citizenship, Economic Survey, Household income and expenditure survey, Mirror statistics for GCC data and Tourism surveys done by local tourism authorities.
1/ Until 2014: Non-resident tourists staying in hotels and similar establishments. From 2015: Arrivals of non-resident visitors at national borders.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
784,1.19,784-1.19,,,Total,,,Thousands,1/,VF,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,"16,233","19,314","20,894","21,805","23,092","25,282","8,084","12,784",..,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
784,1.20,784-1.20,,,,Air,,Thousands,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,"14,249","14,422","15,075","16,316","17,072","17,636","5,963","9,460",..,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
784,1.21,784-1.21,,,,Water,,Thousands,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,392,318,423,399,397,539,279,128,..,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
784,1.22,784-1.22,,,,Land,,Thousands,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,"1,592","4,574","5,396","5,091","5,624","7,107","1,842","3,196",..,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
826,0,826-0,UNITED KINGDOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Arrivals by mode of transport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1/ Due to the impact of the Covid-19 pandemic, 2021 data is 'incomplete' as it excludes Dover data for Q1-Q2 and Eurotunnel data for the whole year.  Pseudo records at the Irish land border were also removed in 2021.
2/ Tunnel.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
826,1.19,826-1.19,,,Total,,,Thousands,1/,VF,"23,537","25,163","25,515","25,745","25,394","25,209","22,835","24,180","24,715","27,755","29,970","32,713","32,778","31,888","31,072","30,398","31,886","32,221","33,567","35,337","36,792","39,129","41,080","40,283","40,857",..,"6,384","31,244",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
826,1.20,826-1.20,,,,Air,,Thousands,,,"15,754","16,279","16,858","17,479","17,284","17,831","16,054","17,098","17,635","20,002","22,043","24,588","25,089","24,024","23,239","22,162","23,741","23,880","24,787","26,137","27,262","29,453","31,880","31,512","32,137",..,"4,923","25,080",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
826,1.21,826-1.21,,,,Water,,Thousands,,,"5,998","6,176","5,746","5,098","4,993","4,298","4,002","4,405","4,369","4,770","4,675","4,858","4,459","4,495","4,463","4,404","4,389","4,125","4,302","4,731","4,892","4,907","4,666","4,514","4,460",..,834,"2,772",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
826,1.22,826-1.22,,,,Land,,Thousands,2/,,"1,785","2,708","2,911","3,168","3,117","3,080","2,779","2,677","2,711","2,983","3,252","3,267","3,230","3,369","3,370","3,832","3,756","4,216","4,478","4,470","4,638","4,769","4,534","4,258","4,260",..,627,"3,392",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
840,0,840-0,UNITED STATES OF AMERICA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Arrivals by mode of transport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/ Preliminary estimates.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
840,1.19,840-1.19,,,Total,,,Thousands,1/,TF,"43,490","46,636","47,875","46,369","48,155","50,895","46,555","43,198","40,793","45,580","48,860","50,646","55,737","57,651","54,755","60,010","63,477","66,967","71,643","75,379","77,774","76,407","77,187","79,746","79,442","19,212","22,100","50,870",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
840,1.20,840-1.20,,,,Air,,Thousands,,,"24,668","27,558","29,393","29,018","30,219","32,388","27,399","24,240","23,078","25,824","27,673","27,806","30,347","32,035","30,016","33,171","35,978","37,752","41,680","43,807","47,667","46,941","48,734","50,695","50,253","10,933","13,736","31,938",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
840,1.21,840-1.21,,,,Water,,Thousands,,,372,432,452,461,460,482,451,386,375,417,420,453,503,460,427,416,411,450,578,598,565,553,532,561,537,58,75,547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
840,1.22,840-1.22,,,,Land,,Thousands,,,"18,450","18,646","18,030","16,890","17,476","18,025","18,705","18,572","17,340","19,340","20,767","22,388","24,887","25,156","24,311","26,424","27,088","28,765","29,385","30,974","29,542","28,913","27,921","28,489","28,652","8,222","8,290","18,384",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
850,0,850-0,UNITED STATES VIRGIN ISLANDS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Arrivals by mode of transport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1/ Visitor arrivals by air; excluding resident arrivals and inter-island traffic but including same-day visitors.
2/ Cruise passengers.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
850,1.19,850-1.19,,,Total,,,Thousands,,VF,"1,741","1,778","2,128","2,139","1,964","2,396","2,497","2,337","2,395","2,620","2,602","2,570","2,606","2,435","2,245","2,531","2,686","2,642","2,702","2,814","2,643","2,574","1,954","1,922","2,074",861,"1,072",..,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
850,1.20,850-1.20,,,,Air,,Thousands,1/,,570,462,509,523,560,628,606,598,621,655,689,667,688,678,663,672,677,738,703,730,764,797,650,491,641,419,826,..,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
850,1.21,850-1.21,,,,Water,,Thousands,2/,,"1,171","1,316","1,619","1,616","1,404","1,768","1,891","1,739","1,774","1,965","1,913","1,903","1,918","1,757","1,582","1,859","2,009","1,904","1,999","2,084","1,879","1,777","1,304","1,431","1,433",442,246,..,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
850,1.22,850-1.22,,,,Land,,Thousands,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
858,0,858-0,URUGUAY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Arrivals by mode of transport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/ Excluding cruise passenger arrivals.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
858,1.19,858-1.19,,,Total,,,Thousands,1/,VF,"2,177","2,259","2,463","2,323","2,273","2,236","2,137","1,354","1,500","1,872","1,917","1,824","1,812","1,998","2,098","2,408","2,960","2,846","2,815","2,811","2,965","3,329","3,941","3,712","3,221",..,..,..,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
